,doc_id,sent_idx,context,sentence,surp_mean,surp_slor,uid_std,uid_mad,uid_pwd,uid_range,uid_cv,uid_slope,uid_len
0,f::GUM_academic_art::-1::og,1,"sent[-2,+2]",Insights from Eye-Tracking,10.744800282934012,0.7038714905641769,10.495036808242682,8.589048241264535,268.5372108444432,30.546863543451764,0.9767549448929238,0.04310062675085106,10
1,f::GUM_academic_art::-1::og,1,"tok[-64,+64]",Insights from Eye-Tracking,16.29385529828765,-5.755159222435962,13.184479362986519,10.581194475306228,349.82231212709684,40.41138089133892,0.8091688014666547,-4.280128163797467,7
2,f::GUM_academic_art::-1::og,2,prev3,"Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.550295603849616,-7.537580728441257,19.81133063171673,14.151999242055329,749.7820737758572,76.06095999130048,0.9640411512136857,0.4358818016247835,15
3,f::GUM_academic_art::-1::og,2,document,"Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.550295603849616,-7.537580728441257,19.81133063171673,14.151999242055329,749.7820737758572,76.06095999130048,0.9640411512136857,0.4358818016247835,15
4,f::GUM_academic_art::-1::og,2,"sent[-2,+0]","Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.550295603849616,-7.537580728441257,19.81133063171673,14.151999242055329,749.7820737758572,76.06095999130048,0.9640411512136857,0.4358818016247835,15
5,f::GUM_academic_art::-1::og,2,"sent[-2,+2]","Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",9.322892867267521,3.655827779092878,13.65966422793088,9.703950579981564,256.6032889480067,50.602734034182504,1.4651744284104853,-0.09719204645680511,14
6,f::GUM_academic_art::-1::og,2,"tok[-64,+0]","Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",20.550295603849616,-7.537580728441257,19.81133063171673,14.151999242055329,749.7820737758572,76.06095999130048,0.9640411512136857,0.4358818016247835,15
7,f::GUM_academic_art::-1::og,2,"tok[-64,+64]","Claire Bailey-Ross claire.bailey-ross@port.ac.uk University of Portsmouth, United Kingdom",12.782049899479413,0.247317663823587,15.342616025753511,11.970713571503033,329.61642269724473,53.27630213712109,1.2003251549173177,-0.9010562468287567,12
8,f::GUM_academic_art::-1::og,3,prev1,"Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",15.12199234722045,-2.182952139568909,14.263677166775848,9.843395525408877,401.8966313654665,57.77040865946037,0.9432406021153444,0.3412677675129645,14
9,f::GUM_academic_art::-1::og,3,prev3,"Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",14.799762326795255,-1.8607221191437142,13.80537760361582,9.577593002648838,357.60211922485126,55.777335452898114,0.9328107640364547,0.4366601448681217,14
10,f::GUM_academic_art::-1::og,3,document,"Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",14.799762326795255,-1.8607221191437142,13.80537760361582,9.577593002648838,357.60211922485126,55.777335452898114,0.9328107640364547,0.4366601448681217,14
11,f::GUM_academic_art::-1::og,3,"sent[-2,+0]","Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",15.197535521109135,-2.258495313457595,14.202872113353106,9.771723890848673,390.5966049786461,57.65002176863345,0.9345510062223933,0.3818412445528922,14
12,f::GUM_academic_art::-1::og,3,"sent[-2,+2]","Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",6.044020850493466,7.687923557041017,8.025254356756667,6.503605678235319,83.9466391141095,23.982526134466752,1.327800574364571,-0.10270930577778226,13
13,f::GUM_academic_art::-1::og,3,"tok[-64,+0]","Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",14.799762326795255,-1.8607221191437142,13.80537760361582,9.577593002648838,357.60211922485126,55.777335452898114,0.9328107640364547,0.4366601448681217,14
14,f::GUM_academic_art::-1::og,3,"tok[-64,+64]","Andrew Beresford a.m.beresford@durham.ac.uk Durham University, United Kingdom",7.375586566484142,4.627372680878547,9.661932571642811,7.307610199809897,149.49926498652906,34.55813646316528,1.30998836289824,0.07330824055259355,18
15,f::GUM_academic_art::-1::og,4,prev1,"Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",13.610287463310389,0.151889000280938,10.314578827988369,8.43422625742621,194.55231170478632,34.193435969762504,0.7578516512449609,0.03634125551280527,13
16,f::GUM_academic_art::-1::og,4,prev3,"Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",11.53584948009274,2.2263269834985873,11.108988276829315,9.064897328708872,180.17264335223248,34.95264252461493,0.9629969857009618,1.0552442905769408,13
17,f::GUM_academic_art::-1::og,4,document,"Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",11.233855737216519,2.5283207263748078,10.85336030676342,8.797287898028639,170.06506892481426,34.2101124394685,0.966129578360833,1.028317681894955,13
18,f::GUM_academic_art::-1::og,4,"sent[-2,+0]","Daniel Smith daniel.smith2@durham.ac.uk Durham University, United Kingdom",11.316984082072919,2.445192381518408,11.037956865831307,9.101882817799545,179.22877296529214,33.593598268926144,0.9753443837847563,1.095341316509063,13
