,doc_id,sent_idx,context,sentence,surp_mean,surp_slor,uid_std,uid_mad,uid_pwd,uid_range,uid_cv,uid_slope,uid_len
0,f::GUM_academic_art::-1::og,0,sentence,Aesthetic Appreciation and Spanish Art:,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
1,f::GUM_academic_art::-1::og,0,prev1,Aesthetic Appreciation and Spanish Art:,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
2,f::GUM_academic_art::-1::og,0,prev3,Aesthetic Appreciation and Spanish Art:,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
3,f::GUM_academic_art::-1::og,0,document,Aesthetic Appreciation and Spanish Art:,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
4,f::GUM_academic_art::-1::og,0,"sent[-2,+0]",Aesthetic Appreciation and Spanish Art:,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
5,f::GUM_academic_art::-1::og,0,"sent[-2,+2]",Aesthetic Appreciation and Spanish Art:,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
6,f::GUM_academic_art::-1::og,0,"tok[-64,+0]",Aesthetic Appreciation and Spanish Art:,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
7,f::GUM_academic_art::-1::og,0,"tok[-64,+64]",Aesthetic Appreciation and Spanish Art:,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
8,cf::GUM_academic_art::8::a>p,8,sentence,Do museum labels have an impact on how people look at artworks?,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
9,cf::GUM_academic_art::8::a>p,8,prev1,Do museum labels have an impact on how people look at artworks?,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
10,cf::GUM_academic_art::8::a>p,8,prev3,Do museum labels have an impact on how people look at artworks?,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
11,cf::GUM_academic_art::8::a>p,8,document,Do museum labels have an impact on how people look at artworks?,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
12,cf::GUM_academic_art::8::a>p,8,"sent[-2,+0]",Do museum labels have an impact on how people look at artworks?,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
13,cf::GUM_academic_art::8::a>p,8,"sent[-2,+2]",Do museum labels have an impact on how people look at artworks?,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
14,cf::GUM_academic_art::8::a>p,8,"tok[-64,+0]",Do museum labels have an impact on how people look at artworks?,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
15,cf::GUM_academic_art::8::a>p,8,"tok[-64,+64]",Do museum labels have an impact on how people look at artworks?,6.855427862679282,3.90514421011661,6.92133349646485,4.556312671318346,76.58320914356162,73.82843896499253,1.0096136426647206,-0.005309951823551106,653
16,cf::GUM_academic_art::11::a>p,11,sentence,A collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings is described by this paper.,6.857422866564615,3.8940070799137785,6.919701836006638,4.558866315305061,77.13316767902417,73.82839735236485,1.0090819788503465,-0.005373037278248535,655
17,cf::GUM_academic_art::11::a>p,11,prev1,A collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings is described by this paper.,6.857422866564615,3.8940070799137785,6.919701836006638,4.558866315305061,77.13316767902417,73.82839735236485,1.0090819788503465,-0.005373037278248535,655
18,cf::GUM_academic_art::11::a>p,11,prev3,A collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings is described by this paper.,6.857422866564615,3.8940070799137785,6.919701836006638,4.558866315305061,77.13316767902417,73.82839735236485,1.0090819788503465,-0.005373037278248535,655
19,cf::GUM_academic_art::11::a>p,11,document,A collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings is described by this paper.,6.857422866564615,3.8940070799137785,6.919701836006638,4.558866315305061,77.13316767902417,73.82839735236485,1.0090819788503465,-0.005373037278248535,655
20,cf::GUM_academic_art::11::a>p,11,"sent[-2,+0]",A collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings is described by this paper.,6.857422866564615,3.8940070799137785,6.919701836006638,4.558866315305061,77.13316767902417,73.82839735236485,1.0090819788503465,-0.005373037278248535,655
21,cf::GUM_academic_art::11::a>p,11,"sent[-2,+2]",A collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings is described by this paper.,6.857422866564615,3.8940070799137785,6.919701836006638,4.558866315305061,77.13316767902417,73.82839735236485,1.0090819788503465,-0.005373037278248535,655
22,cf::GUM_academic_art::11::a>p,11,"tok[-64,+0]",A collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings is described by this paper.,6.857422866564615,3.8940070799137785,6.919701836006638,4.558866315305061,77.13316767902417,73.82839735236485,1.0090819788503465,-0.005373037278248535,655
23,cf::GUM_academic_art::11::a>p,11,"tok[-64,+64]",A collaborative pilot project focusing on a unique collection of 17th Century Zurbarán paintings is described by this paper.,6.857422866564615,3.8940070799137785,6.919701836006638,4.558866315305061,77.13316767902417,73.82839735236485,1.0090819788503465,-0.005373037278248535,655
24,cf::GUM_academic_art::16::a>p,16,sentence,The potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice will be discussed by us.,6.864121126143292,3.9000600921580086,6.913196317696553,4.55696517638741,76.46256038581312,73.828486081562,1.007149522954417,-0.005254905495152757,655
25,cf::GUM_academic_art::16::a>p,16,prev1,The potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice will be discussed by us.,6.864121126143292,3.9000600921580086,6.913196317696553,4.55696517638741,76.46256038581312,73.828486081562,1.007149522954417,-0.005254905495152757,655
26,cf::GUM_academic_art::16::a>p,16,prev3,The potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice will be discussed by us.,6.864121126143292,3.9000600921580086,6.913196317696553,4.55696517638741,76.46256038581312,73.828486081562,1.007149522954417,-0.005254905495152757,655
27,cf::GUM_academic_art::16::a>p,16,document,The potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice will be discussed by us.,6.864121126143292,3.9000600921580086,6.913196317696553,4.55696517638741,76.46256038581312,73.828486081562,1.007149522954417,-0.005254905495152757,655
28,cf::GUM_academic_art::16::a>p,16,"sent[-2,+0]",The potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice will be discussed by us.,6.864121126143292,3.9000600921580086,6.913196317696553,4.55696517638741,76.46256038581312,73.828486081562,1.007149522954417,-0.005254905495152757,655
29,cf::GUM_academic_art::16::a>p,16,"sent[-2,+2]",The potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice will be discussed by us.,6.864121126143292,3.9000600921580086,6.913196317696553,4.55696517638741,76.46256038581312,73.828486081562,1.007149522954417,-0.005254905495152757,655
30,cf::GUM_academic_art::16::a>p,16,"tok[-64,+0]",The potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice will be discussed by us.,6.864121126143292,3.9000600921580086,6.913196317696553,4.55696517638741,76.46256038581312,73.828486081562,1.007149522954417,-0.005254905495152757,655
31,cf::GUM_academic_art::16::a>p,16,"tok[-64,+64]",The potential implications of these techniques and our understanding of visual behaviours on museum and gallery practice will be discussed by us.,6.864121126143292,3.9000600921580086,6.913196317696553,4.55696517638741,76.46256038581312,73.828486081562,1.007149522954417,-0.005254905495152757,655
32,cf::GUM_academic_art::17::a>p,17,sentence,"Established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies are brought together by the project to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.",6.868696873194919,3.866340134124711,6.913378149257138,4.556421936721891,76.04758671087646,73.82841282803565,1.0065050586577182,-0.00527923989196938,655
33,cf::GUM_academic_art::17::a>p,17,prev1,"Established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies are brought together by the project to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.",6.868696873194919,3.866340134124711,6.913378149257138,4.556421936721891,76.04758671087646,73.82841282803565,1.0065050586577182,-0.00527923989196938,655
34,cf::GUM_academic_art::17::a>p,17,prev3,"Established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies are brought together by the project to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.",6.868696873194919,3.866340134124711,6.913378149257138,4.556421936721891,76.04758671087646,73.82841282803565,1.0065050586577182,-0.00527923989196938,655
35,cf::GUM_academic_art::17::a>p,17,document,"Established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies are brought together by the project to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.",6.868696873194919,3.866340134124711,6.913378149257138,4.556421936721891,76.04758671087646,73.82841282803565,1.0065050586577182,-0.00527923989196938,655
36,cf::GUM_academic_art::17::a>p,17,"sent[-2,+0]","Established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies are brought together by the project to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.",6.868696873194919,3.866340134124711,6.913378149257138,4.556421936721891,76.04758671087646,73.82841282803565,1.0065050586577182,-0.00527923989196938,655
37,cf::GUM_academic_art::17::a>p,17,"sent[-2,+2]","Established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies are brought together by the project to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.",6.868696873194919,3.866340134124711,6.913378149257138,4.556421936721891,76.04758671087646,73.82841282803565,1.0065050586577182,-0.00527923989196938,655
38,cf::GUM_academic_art::17::a>p,17,"tok[-64,+0]","Established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies are brought together by the project to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.",6.868696873194919,3.866340134124711,6.913378149257138,4.556421936721891,76.04758671087646,73.82841282803565,1.0065050586577182,-0.00527923989196938,655
39,cf::GUM_academic_art::17::a>p,17,"tok[-64,+64]","Established research strengths in Spanish art history, experimental psychology, digital humanities, and museum studies are brought together by the project to explore, using eye-tracking techniques, aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole.",6.868696873194919,3.866340134124711,6.913378149257138,4.556421936721891,76.04758671087646,73.82841282803565,1.0065050586577182,-0.00527923989196938,655
40,cf::GUM_academic_art::20::p>a,20,sentence,"An interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc) determines the direction of saccades.",6.875984178848147,3.8935391076551054,6.916742391066022,4.548722850079568,76.54846546897579,73.82842005003477,1.0059276186735937,-0.005369874906577016,651
41,cf::GUM_academic_art::20::p>a,20,prev1,"An interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc) determines the direction of saccades.",6.875984178848147,3.8935391076551054,6.916742391066022,4.548722850079568,76.54846546897579,73.82842005003477,1.0059276186735937,-0.005369874906577016,651
42,cf::GUM_academic_art::20::p>a,20,prev3,"An interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc) determines the direction of saccades.",6.875984178848147,3.8935391076551054,6.916742391066022,4.548722850079568,76.54846546897579,73.82842005003477,1.0059276186735937,-0.005369874906577016,651
43,cf::GUM_academic_art::20::p>a,20,document,"An interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc) determines the direction of saccades.",6.875984178848147,3.8935391076551054,6.916742391066022,4.548722850079568,76.54846546897579,73.82842005003477,1.0059276186735937,-0.005369874906577016,651
44,cf::GUM_academic_art::20::p>a,20,"sent[-2,+0]","An interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc) determines the direction of saccades.",6.875984178848147,3.8935391076551054,6.916742391066022,4.548722850079568,76.54846546897579,73.82842005003477,1.0059276186735937,-0.005369874906577016,651
45,cf::GUM_academic_art::20::p>a,20,"sent[-2,+2]","An interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc) determines the direction of saccades.",6.875984178848147,3.8935391076551054,6.916742391066022,4.548722850079568,76.54846546897579,73.82842005003477,1.0059276186735937,-0.005369874906577016,651
46,cf::GUM_academic_art::20::p>a,20,"tok[-64,+0]","An interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc) determines the direction of saccades.",6.875984178848147,3.8935391076551054,6.916742391066022,4.548722850079568,76.54846546897579,73.82842005003477,1.0059276186735937,-0.005369874906577016,651
47,cf::GUM_academic_art::20::p>a,20,"tok[-64,+64]","An interaction between the goals of the observer and the physical properties of the different elements of the scene (e.g. colour, texture, brightness etc) determines the direction of saccades.",6.875984178848147,3.8935391076551054,6.916742391066022,4.548722850079568,76.54846546897579,73.82842005003477,1.0059276186735937,-0.005369874906577016,651
